Date, Evolution, Variabilities, TotalDependencies, DependenciesDeleted, DependenciesAdditions, DependenciesPreserved, DependenciesChanged
05-03-2004 09:04:04,66,3,0,0,0,0,0
05-03-2004 09:08:11,67,3,0,0,0,0,0
05-03-2004 09:08:52,68,3,0,0,0,0,0
05-03-2004 09:10:21,69,3,0,0,0,0,0
05-03-2004 09:15:27,70,3,0,0,0,0,0
05-03-2004 10:01:17,71,1,0,0,0,0,0
05-03-2004 10:13:08,72,1,0,0,0,0,0
08-03-2004 07:18:47,73,1,0,0,0,0,0
10-03-2004 06:23:28,74,1,0,0,0,0,0
10-03-2004 06:24:41,75,1,0,0,0,0,0
10-03-2004 06:29:17,76,1,0,0,0,0,0
10-03-2004 06:30:29,77,1,0,0,0,0,0
10-03-2004 06:32:29,78,1,0,0,0,0,0
10-03-2004 06:34:08,79,1,0,0,0,0,0
10-03-2004 06:35:54,80,1,0,0,0,0,0
10-03-2004 06:42:35,81,1,0,0,0,0,0
16-03-2004 05:50:09,82,1,0,0,0,0,0
16-03-2004 06:05:35,83,1,0,0,0,0,0
16-03-2004 06:10:04,84,1,0,0,0,0,0
16-03-2004 06:19:25,85,1,0,0,0,0,0
16-03-2004 06:20:49,86,1,0,0,0,0,0
16-03-2004 06:22:00,87,1,0,0,0,0,0
16-03-2004 06:23:09,88,1,0,0,0,0,0
16-03-2004 06:26:08,89,1,0,0,0,0,0
16-03-2004 06:29:45,90,1,0,0,0,0,0
16-03-2004 06:46:30,91,1,0,0,0,0,0
16-03-2004 08:06:47,92,1,0,0,0,0,0
16-03-2004 08:12:29,93,1,0,0,0,0,0
16-03-2004 01:13:13,94,1,0,0,0,0,0
16-03-2004 01:33:34,95,1,0,0,0,0,0
16-03-2004 01:51:41,96,1,0,0,0,0,0
16-03-2004 01:54:15,97,1,0,0,0,0,0
16-03-2004 01:59:27,98,1,0,0,0,0,0
16-03-2004 02:26:16,99,1,0,0,0,0,0
17-03-2004 03:45:11,100,1,0,0,0,0,0
17-03-2004 03:47:18,101,1,0,0,0,0,0
18-03-2004 05:47:31,102,1,0,0,0,0,0
18-03-2004 06:17:23,103,1,0,0,0,0,0
18-03-2004 06:20:10,104,1,0,0,0,0,0
18-03-2004 06:21:15,105,1,0,0,0,0,0
18-03-2004 06:25:16,106,1,0,0,0,0,0
18-03-2004 06:26:19,107,1,0,0,0,0,0
18-03-2004 06:27:31,108,1,0,0,0,0,0
18-03-2004 06:29:41,109,2,2,0,2,0,0
18-03-2004 06:30:15,110,2,2,0,0,2,0
18-03-2004 06:31:58,111,2,2,0,0,2,0
18-03-2004 06:34:24,112,2,2,0,0,2,0
18-03-2004 06:48:31,113,2,2,0,0,2,0
18-03-2004 06:48:51,114,3,4,0,2,2,0
18-03-2004 07:07:08,115,3,4,0,0,4,0
18-03-2004 09:23:34,116,3,4,0,0,4,0
18-03-2004 09:24:13,117,3,4,0,0,4,0
18-03-2004 09:26:10,118,3,3,1,0,3,0
18-03-2004 09:27:06,119,3,3,0,0,3,0
18-03-2004 09:27:44,120,3,4,0,1,3,0
18-03-2004 09:32:38,121,4,3,3,2,1,0
18-03-2004 10:24:58,122,4,3,0,0,3,0
18-03-2004 10:25:07,123,4,3,0,0,3,0
18-03-2004 11:41:48,124,4,3,0,0,3,0
19-03-2004 03:21:54,125,4,3,0,0,3,0
19-03-2004 06:43:42,126,4,3,0,0,3,0
22-03-2004 07:09:53,127,4,3,0,0,3,0
22-03-2004 10:00:58,128,4,3,0,0,3,0
22-03-2004 10:01:48,129,4,3,0,0,3,0
22-03-2004 10:03:14,130,4,3,0,0,3,0
22-03-2004 10:09:26,131,4,3,0,0,3,0
22-03-2004 10:11:11,132,7,6,0,3,3,0
22-03-2004 10:11:58,133,7,6,0,0,6,0
22-03-2004 10:13:02,134,7,6,0,0,6,0
22-03-2004 10:20:49,135,8,7,0,1,6,1
22-03-2004 10:22:11,136,8,7,0,0,7,0
22-03-2004 10:23:14,137,8,7,0,0,7,0
22-03-2004 10:25:22,138,8,7,0,0,7,0
22-03-2004 10:28:12,139,8,8,0,1,7,0
22-03-2004 10:29:31,140,8,8,0,0,8,0
22-03-2004 10:30:59,141,8,8,0,0,8,0
22-03-2004 10:32:46,142,8,8,0,0,8,0
22-03-2004 10:52:46,143,8,8,0,0,8,0
23-03-2004 06:05:09,144,8,8,0,0,8,0
23-03-2004 11:56:47,145,8,8,0,0,8,0
24-03-2004 05:45:10,146,8,8,0,0,8,0
24-03-2004 05:57:25,147,5,5,3,0,5,0
24-03-2004 05:59:03,148,4,3,2,0,3,0
24-03-2004 06:11:10,149,4,3,0,0,3,0
24-03-2004 06:18:20,150,10,11,0,8,3,1
24-03-2004 08:08:04,151,10,11,0,0,11,0
24-03-2004 08:11:00,152,10,11,0,0,11,0
24-03-2004 12:20:34,153,10,11,0,0,11,0
24-03-2004 01:10:28,154,10,11,0,0,11,0
24-03-2004 03:25:42,155,10,11,0,0,11,0
24-03-2004 04:36:30,156,10,11,0,0,11,0
24-03-2004 04:52:13,157,10,11,0,0,11,0
25-03-2004 04:05:21,158,10,11,0,0,11,0
25-03-2004 04:20:30,159,10,11,0,0,11,0
25-03-2004 06:16:35,160,10,11,0,0,11,0
25-03-2004 06:17:27,161,10,11,0,0,11,0
25-03-2004 10:39:48,162,10,11,0,0,11,0
25-03-2004 01:06:08,163,10,11,0,0,11,0
25-03-2004 01:11:22,164,10,11,0,0,11,0
26-03-2004 01:00:46,165,10,11,0,0,11,0
26-03-2004 04:30:19,166,10,11,0,0,11,0
26-03-2004 09:01:12,167,10,11,0,0,11,0
26-03-2004 09:23:50,168,10,11,0,0,11,0
26-03-2004 09:29:41,169,10,11,0,0,11,0
26-03-2004 09:34:03,170,10,11,0,0,11,0
26-03-2004 09:35:45,171,10,11,0,0,11,0
26-03-2004 09:38:19,172,10,11,0,0,11,0
26-03-2004 09:38:25,173,10,10,1,0,10,1
26-03-2004 09:39:50,174,10,10,0,0,10,0
26-03-2004 09:42:51,175,10,10,0,0,10,0
26-03-2004 09:45:07,176,10,10,0,0,10,0
26-03-2004 09:46:16,177,10,9,1,0,9,0
26-03-2004 09:48:32,178,10,9,0,0,9,2
26-03-2004 09:51:48,179,8,7,2,0,7,0
26-03-2004 10:06:20,180,8,7,0,0,7,0
26-03-2004 10:07:21,181,8,7,0,0,7,0
26-03-2004 10:13:03,182,8,7,0,0,7,0
26-03-2004 10:14:24,183,8,7,0,0,7,0
26-03-2004 11:16:38,184,8,7,0,0,7,0
27-03-2004 05:33:57,185,8,7,0,0,7,0
29-03-2004 03:57:56,186,8,7,0,0,7,0
29-03-2004 11:32:59,187,8,8,0,1,7,1
29-03-2004 11:36:38,188,8,8,0,0,8,0
29-03-2004 11:37:55,189,8,8,0,0,8,0
29-03-2004 11:40:03,190,8,8,0,0,8,0
29-03-2004 11:52:43,191,8,8,0,0,8,0
30-03-2004 08:18:22,192,8,8,0,0,8,0
30-03-2004 08:19:10,193,8,8,0,0,8,0
30-03-2004 08:24:31,194,8,8,0,0,8,0
30-03-2004 11:10:20,195,8,8,0,0,8,0
30-03-2004 11:10:47,196,8,7,1,0,7,1
30-03-2004 11:12:48,197,8,7,0,0,7,0
30-03-2004 11:15:27,198,8,7,0,0,7,0
31-03-2004 08:38:16,199,8,7,0,0,7,0
31-03-2004 08:45:06,200,8,7,0,0,7,0
31-03-2004 12:23:52,201,8,7,0,0,7,0
31-03-2004 12:25:48,202,8,7,0,0,7,0
01-04-2004 03:35:49,203,8,7,0,0,7,0
01-04-2004 03:38:43,204,8,7,0,0,7,0
01-04-2004 09:55:49,205,8,7,0,0,7,0
01-04-2004 11:42:17,206,8,7,0,0,7,0
01-04-2004 11:45:12,207,8,7,0,0,7,0
01-04-2004 11:49:37,208,8,8,0,1,7,1
01-04-2004 11:54:05,209,8,8,0,0,8,0
01-04-2004 11:54:48,210,8,8,0,0,8,0
01-04-2004 01:04:48,211,8,8,0,0,8,0
01-04-2004 01:06:03,212,8,8,0,0,8,0
02-04-2004 06:33:56,213,8,8,0,0,8,0
02-04-2004 06:36:02,214,8,8,0,0,8,0
02-04-2004 08:08:36,215,8,8,0,0,8,0
02-04-2004 08:10:50,216,8,8,0,0,8,0
02-04-2004 08:11:47,217,8,8,0,0,8,0
04-04-2004 10:57:03,218,8,8,0,0,8,0
05-04-2004 11:36:25,219,8,8,0,0,8,0
05-04-2004 12:15:26,220,8,8,0,0,8,0
06-04-2004 05:43:22,221,8,8,0,0,8,0
06-04-2004 12:20:30,222,8,8,0,0,8,0
06-04-2004 12:21:45,223,8,8,0,0,8,1
06-04-2004 12:23:03,224,8,8,0,0,8,0
06-04-2004 12:25:57,225,8,8,0,0,8,0
06-04-2004 12:29:14,226,8,8,0,0,8,0
06-04-2004 12:30:24,227,8,8,0,0,8,0
07-04-2004 02:33:23,228,8,8,0,0,8,0
09-04-2004 12:22:50,229,8,8,0,0,8,0
09-04-2004 12:30:34,230,8,8,0,0,8,0
12-04-2004 05:03:04,231,8,8,0,0,8,0
12-04-2004 05:51:18,232,8,8,0,0,8,0
12-04-2004 11:26:04,233,8,8,0,0,8,0
12-04-2004 11:29:26,234,8,8,0,0,8,0
12-04-2004 11:34:50,235,8,8,0,0,8,0
12-04-2004 11:40:51,236,8,8,0,0,8,0
12-04-2004 02:50:10,237,8,8,0,0,8,0
12-04-2004 03:57:30,238,8,8,0,0,8,0
13-04-2004 09:26:44,239,6,6,2,0,6,2
14-04-2004 08:34:06,240,6,6,0,0,6,2
15-04-2004 04:31:13,241,4,4,2,0,4,0
15-04-2004 11:59:02,242,4,4,0,0,4,0
15-04-2004 12:55:34,243,4,4,0,0,4,0
20-04-2004 02:01:33,244,4,4,0,0,4,0
20-04-2004 04:17:47,245,4,4,0,0,4,0
20-04-2004 04:18:38,246,4,4,0,0,4,0
20-04-2004 04:19:11,247,4,4,0,0,4,0
21-04-2004 02:50:28,248,4,4,0,0,4,0
21-04-2004 04:08:05,249,4,4,0,0,4,0
22-04-2004 10:20:09,250,4,4,0,0,4,0
22-04-2004 09:50:28,251,4,4,0,0,4,0
23-04-2004 11:29:18,252,4,4,0,0,4,0
23-04-2004 11:32:11,253,4,4,0,0,4,0
26-04-2004 08:35:44,254,4,4,0,0,4,0
26-04-2004 08:36:05,255,4,4,0,0,4,0
27-04-2004 03:14:18,256,4,4,0,0,4,0
27-04-2004 05:40:10,257,4,4,0,0,4,0
28-04-2004 03:28:40,258,4,4,0,0,4,0
28-04-2004 10:16:34,259,4,4,0,0,4,0
28-04-2004 10:41:06,260,4,4,0,0,4,0
29-04-2004 11:23:40,261,4,4,0,0,4,0
29-04-2004 11:24:31,262,4,4,0,0,4,0
29-04-2004 11:33:02,263,4,4,0,0,4,0
29-04-2004 11:34:22,264,4,4,0,0,4,0
29-04-2004 04:53:39,265,4,4,0,0,4,0
30-04-2004 11:22:22,266,4,4,0,0,4,0
03-05-2004 06:40:10,267,4,4,0,0,4,0
03-05-2004 08:34:36,268,4,4,0,0,4,0
04-05-2004 07:51:10,269,4,4,0,0,4,0
04-05-2004 11:16:38,270,4,4,0,0,4,0
04-05-2004 11:35:21,271,4,4,0,0,4,0
04-05-2004 03:44:32,272,4,4,0,0,4,0
05-05-2004 09:38:37,273,4,4,0,0,4,0
06-05-2004 08:05:24,274,4,4,0,0,4,0
06-05-2004 08:09:35,275,4,4,0,0,4,0
06-05-2004 08:11:59,276,4,4,0,0,4,0
06-05-2004 08:13:45,277,4,4,0,0,4,0
10-05-2004 05:46:59,278,4,4,0,0,4,0
10-05-2004 05:52:56,279,4,4,0,0,4,0
11-05-2004 01:54:02,280,4,4,0,0,4,0
11-05-2004 04:22:18,281,4,4,0,0,4,0
12-05-2004 10:22:02,282,4,4,0,0,4,0
12-05-2004 10:25:26,283,4,4,0,0,4,0
12-05-2004 10:27:16,284,4,4,0,0,4,0
12-05-2004 02:32:15,285,4,4,0,0,4,0
13-05-2004 04:28:40,286,4,4,0,0,4,0
14-05-2004 03:02:15,287,4,4,0,0,4,0
14-05-2004 04:59:14,288,4,4,0,0,4,0
14-05-2004 05:03:14,289,4,4,0,0,4,0
14-05-2004 05:04:48,290,4,4,0,0,4,0
14-05-2004 05:12:04,291,4,4,0,0,4,0
14-05-2004 05:15:54,292,4,4,0,0,4,0
14-05-2004 05:22:43,293,4,4,0,0,4,0
17-05-2004 08:25:59,294,4,4,0,0,4,0
18-05-2004 05:43:53,295,4,4,0,0,4,0
18-05-2004 05:44:36,296,4,4,0,0,4,0
18-05-2004 05:45:24,297,4,4,0,0,4,0
18-05-2004 05:46:42,298,4,4,0,0,4,0
18-05-2004 05:48:19,299,4,4,0,0,4,0
18-05-2004 05:51:14,300,4,4,0,0,4,0
18-05-2004 05:53:38,301,4,4,0,0,4,0
18-05-2004 05:56:43,302,5,6,0,2,4,0
18-05-2004 10:26:45,303,5,6,0,0,6,0
18-05-2004 10:28:04,304,5,6,0,0,6,0
18-05-2004 11:59:22,305,5,6,0,0,6,0
18-05-2004 01:48:53,306,5,6,0,0,6,0
19-05-2004 06:04:04,307,5,6,0,0,6,0
19-05-2004 06:05:32,308,5,6,0,0,6,0
19-05-2004 06:24:00,309,5,6,0,0,6,1
19-05-2004 10:55:34,310,5,6,0,0,6,0
23-05-2004 02:13:09,311,5,6,0,0,6,0
23-05-2004 03:10:06,312,5,6,0,0,6,0
23-05-2004 03:16:22,313,5,6,0,0,6,0
23-05-2004 03:20:12,314,5,6,0,0,6,1
23-05-2004 03:21:29,315,5,6,0,0,6,0
23-05-2004 03:54:03,316,5,6,0,0,6,1
23-05-2004 04:13:46,317,5,6,0,0,6,0
24-05-2004 02:12:26,318,5,6,0,0,6,0
26-05-2004 03:05:43,319,5,6,0,0,6,0
26-05-2004 03:08:12,320,5,6,0,0,6,0
26-05-2004 03:10:28,321,5,6,0,0,6,0
26-05-2004 03:12:23,322,5,6,0,0,6,0
26-05-2004 03:16:25,323,5,6,0,0,6,0
26-05-2004 03:17:12,324,5,6,0,0,6,0
26-05-2004 03:25:40,325,5,6,0,0,6,0
26-05-2004 03:27:32,326,5,6,0,0,6,0
28-05-2004 02:09:22,327,5,6,0,0,6,0
28-05-2004 03:07:51,328,5,6,0,0,6,0
28-05-2004 03:11:04,329,5,6,0,0,6,1
28-05-2004 03:17:53,330,5,6,0,0,6,0
28-05-2004 03:19:51,331,5,6,0,0,6,0
28-05-2004 03:21:54,332,5,6,0,0,6,0
28-05-2004 03:22:49,333,5,6,0,0,6,0
28-05-2004 03:33:48,334,5,6,0,0,6,0
28-05-2004 03:44:50,335,5,6,0,0,6,0
28-05-2004 03:48:03,336,5,6,0,0,6,0
28-05-2004 03:55:28,337,5,6,0,0,6,0
01-06-2004 07:45:39,338,5,6,0,0,6,0
01-06-2004 08:25:14,339,5,5,1,0,5,2
01-06-2004 11:56:13,340,5,5,0,0,5,0
01-06-2004 11:59:41,341,5,5,0,0,5,0
01-06-2004 12:02:07,342,5,5,0,0,5,0
01-06-2004 12:03:31,343,5,5,0,0,5,0
01-06-2004 12:04:57,344,5,5,0,0,5,0
01-06-2004 12:05:44,345,5,5,0,0,5,0
01-06-2004 12:07:52,346,5,5,0,0,5,0
01-06-2004 12:09:08,347,5,5,0,0,5,1
01-06-2004 12:11:15,348,5,5,0,0,5,0
01-06-2004 12:12:18,349,5,5,0,0,5,0
01-06-2004 12:12:49,350,5,5,0,0,5,1
01-06-2004 04:02:27,351,5,5,0,0,5,0
02-06-2004 07:40:50,352,5,5,0,0,5,0
02-06-2004 07:45:28,353,5,5,0,0,5,0
02-06-2004 07:48:10,354,5,5,0,0,5,0
02-06-2004 08:31:34,355,5,5,0,0,5,0
02-06-2004 11:25:09,356,5,5,0,0,5,0
02-06-2004 12:03:34,357,5,5,0,0,5,0
02-06-2004 02:41:39,358,5,5,0,0,5,0
03-06-2004 03:52:15,359,5,5,0,0,5,0
03-06-2004 10:31:06,360,5,5,0,0,5,0
03-06-2004 10:32:32,361,5,5,0,0,5,0
04-06-2004 05:18:30,362,5,5,0,0,5,0
07-06-2004 04:00:00,363,5,5,0,0,5,0
07-06-2004 06:18:20,364,5,5,0,0,5,0
07-06-2004 06:19:11,365,5,5,0,0,5,0
07-06-2004 06:20:41,366,5,5,0,0,5,0
07-06-2004 06:29:03,367,5,5,0,0,5,1
07-06-2004 06:40:33,368,5,5,0,0,5,0
07-06-2004 05:28:39,369,5,5,0,0,5,1
08-06-2004 07:47:48,370,5,5,0,0,5,0
09-06-2004 05:11:24,371,5,5,0,0,5,0
09-06-2004 08:54:27,372,5,5,0,0,5,0
09-06-2004 10:23:45,373,5,5,0,0,5,0
09-06-2004 10:26:38,374,5,5,0,0,5,0
09-06-2004 10:27:11,375,5,5,0,0,5,0
09-06-2004 10:34:48,376,5,5,0,0,5,0
09-06-2004 10:43:58,377,5,5,0,0,5,0
09-06-2004 11:07:38,378,5,5,0,0,5,0
09-06-2004 11:58:53,379,5,5,0,0,5,0
09-06-2004 12:09:06,380,5,5,0,0,5,0
09-06-2004 12:11:19,381,5,5,0,0,5,0
09-06-2004 12:45:17,382,5,5,0,0,5,0
11-06-2004 03:48:42,383,5,5,0,0,5,0
11-06-2004 05:27:39,384,5,5,0,0,5,0
11-06-2004 06:41:45,385,5,5,0,0,5,0
11-06-2004 09:27:52,386,5,5,0,0,5,0
16-06-2004 07:12:34,387,5,5,0,0,5,0
17-06-2004 11:07:36,388,5,5,0,0,5,0
21-06-2004 04:29:41,389,5,5,0,0,5,0
21-06-2004 04:43:23,390,5,5,0,0,5,0
21-06-2004 04:47:31,391,5,5,0,0,5,0
21-06-2004 04:48:35,392,5,5,0,0,5,0
21-06-2004 06:14:00,393,5,5,0,0,5,0
21-06-2004 11:50:50,394,5,5,0,0,5,0
22-06-2004 05:04:31,395,5,5,0,0,5,0
23-06-2004 05:55:58,396,5,5,0,0,5,0
25-06-2004 04:06:44,397,5,5,0,0,5,0
25-06-2004 04:34:38,398,5,5,0,0,5,0
25-06-2004 06:55:45,399,5,5,0,0,5,0
25-06-2004 06:57:18,400,5,5,0,0,5,0
25-06-2004 06:58:45,401,5,5,0,0,5,0
25-06-2004 11:48:59,402,5,5,0,0,5,0
25-06-2004 12:24:47,403,5,5,0,0,5,0
25-06-2004 05:54:50,404,5,5,0,0,5,0
28-06-2004 04:17:46,405,5,5,0,0,5,0
28-06-2004 04:18:25,406,5,5,0,0,5,0
28-06-2004 04:23:52,407,5,5,0,0,5,0
28-06-2004 04:29:20,408,5,5,0,0,5,0
28-06-2004 04:39:00,409,5,5,0,0,5,1
28-06-2004 05:05:08,410,5,5,0,0,5,0
28-06-2004 05:15:03,411,5,5,0,0,5,0
29-06-2004 05:43:18,412,5,5,0,0,5,0
29-06-2004 12:22:04,413,5,5,0,0,5,0
29-06-2004 01:06:45,414,5,5,0,0,5,0
30-06-2004 05:26:48,415,5,5,0,0,5,0
01-07-2004 02:16:19,416,5,5,0,0,5,0
01-07-2004 02:44:34,417,5,5,0,0,5,0
01-07-2004 03:25:18,418,5,5,0,0,5,0
01-07-2004 04:52:27,419,5,5,0,0,5,0
01-07-2004 08:46:21,420,5,5,0,0,5,0
01-07-2004 12:16:04,421,5,5,0,0,5,0
05-07-2004 02:10:48,422,5,5,0,0,5,0
05-07-2004 02:18:39,423,5,5,0,0,5,0
05-07-2004 02:38:03,424,5,5,0,0,5,0
05-07-2004 05:51:39,425,5,5,0,0,5,0
05-07-2004 09:52:02,426,5,5,0,0,5,0
06-07-2004 04:43:04,427,5,5,0,0,5,0
06-07-2004 04:46:25,428,5,5,0,0,5,0
09-07-2004 04:12:05,429,5,5,0,0,5,0
09-07-2004 04:18:14,430,5,5,0,0,5,0
09-07-2004 11:35:56,431,5,5,0,0,5,0
09-07-2004 04:01:31,432,5,5,0,0,5,0
14-07-2004 06:53:41,433,5,5,0,0,5,0
15-07-2004 11:32:49,434,5,5,0,0,5,0
15-07-2004 12:29:21,435,5,5,0,0,5,0
16-07-2004 12:50:00,436,5,5,0,0,5,0
19-07-2004 10:22:54,437,5,5,0,0,5,0
19-07-2004 10:30:06,438,5,5,0,0,5,0
19-07-2004 10:41:19,439,5,5,0,0,5,0
19-07-2004 10:43:19,440,5,5,0,0,5,0
20-07-2004 03:25:20,441,5,5,0,0,5,0
20-07-2004 05:03:39,442,5,5,0,0,5,0
23-07-2004 04:34:35,443,5,5,0,0,5,0
23-07-2004 04:36:47,444,5,5,0,0,5,0
23-07-2004 06:24:12,445,5,5,0,0,5,0
27-07-2004 07:21:44,446,5,5,0,0,5,0
27-07-2004 07:43:21,447,5,5,0,0,5,0
27-07-2004 07:45:24,448,5,5,0,0,5,0
27-07-2004 07:52:24,449,5,5,0,0,5,0
27-07-2004 07:54:27,450,5,5,0,0,5,0
30-07-2004 11:31:04,451,5,5,0,0,5,0
30-07-2004 11:57:10,452,5,5,0,0,5,0
03-08-2004 04:45:07,453,5,5,0,0,5,0
03-08-2004 04:47:16,454,5,5,0,0,5,0
03-08-2004 04:50:00,455,5,5,0,0,5,0
03-08-2004 04:51:36,456,5,5,0,0,5,0
03-08-2004 04:52:50,457,5,5,0,0,5,0
03-08-2004 04:54:44,458,5,5,0,0,5,0
03-08-2004 04:56:09,459,5,5,0,0,5,0
03-08-2004 04:57:22,460,5,5,0,0,5,0
03-08-2004 05:00:47,461,5,5,0,0,5,0
03-08-2004 05:04:12,462,5,5,0,0,5,0
03-08-2004 05:05:47,463,5,5,0,0,5,0
03-08-2004 05:11:49,464,5,5,0,0,5,0
03-08-2004 05:16:03,465,5,5,0,0,5,0
03-08-2004 05:17:29,466,5,5,0,0,5,0
03-08-2004 05:19:01,467,5,5,0,0,5,0
03-08-2004 05:20:36,468,5,5,0,0,5,0
03-08-2004 05:21:43,469,5,5,0,0,5,0
04-08-2004 03:38:05,470,5,5,0,0,5,0
05-08-2004 03:52:29,471,5,5,0,0,5,0
11-08-2004 02:55:28,472,5,5,0,0,5,0
11-08-2004 02:56:34,473,5,5,0,0,5,0
11-08-2004 02:59:30,474,5,5,0,0,5,0
11-08-2004 03:00:57,475,5,5,0,0,5,0
11-08-2004 03:01:50,476,5,5,0,0,5,0
11-08-2004 03:04:47,477,5,5,0,0,5,0
11-08-2004 03:09:21,478,5,5,0,0,5,0
11-08-2004 03:10:00,479,5,5,0,0,5,0
11-08-2004 03:17:23,480,5,5,0,0,5,0
13-08-2004 11:39:18,481,5,5,0,0,5,0
13-08-2004 05:22:29,482,5,5,0,0,5,0
16-08-2004 08:55:05,483,5,5,0,0,5,0
16-08-2004 12:16:39,484,7,7,0,2,5,0
17-08-2004 05:28:55,485,7,7,0,0,7,0
17-08-2004 05:44:25,486,7,7,0,0,7,0
17-08-2004 06:03:32,487,7,7,0,0,7,0
17-08-2004 07:04:23,488,7,7,0,0,7,0
17-08-2004 07:49:42,489,7,7,0,0,7,0
17-08-2004 08:16:21,490,7,7,0,0,7,0
17-08-2004 08:18:45,491,7,7,0,0,7,0
17-08-2004 08:47:57,492,7,7,0,0,7,0
17-08-2004 09:44:45,493,7,7,0,0,7,0
17-08-2004 09:45:46,494,7,7,0,0,7,0
17-08-2004 09:49:40,495,7,7,0,0,7,0
18-08-2004 03:48:50,496,7,7,0,0,7,0
18-08-2004 03:49:34,497,7,7,0,0,7,0
18-08-2004 04:15:11,498,7,7,0,0,7,0
18-08-2004 04:37:50,499,6,7,0,0,7,0
18-08-2004 04:39:38,500,6,7,0,0,7,0
18-08-2004 04:40:17,501,6,7,0,0,7,0
18-08-2004 04:42:28,502,6,7,0,0,7,0
18-08-2004 06:21:53,503,6,7,0,0,7,0
18-08-2004 06:25:12,504,6,7,0,0,7,0
18-08-2004 06:25:41,505,6,7,0,0,7,0
18-08-2004 06:46:04,506,6,7,0,0,7,0
18-08-2004 07:49:52,507,6,7,0,0,7,0
18-08-2004 08:28:22,508,6,7,0,0,7,0
18-08-2004 09:16:24,509,6,7,0,0,7,0
18-08-2004 11:20:21,510,6,7,0,0,7,0
18-08-2004 09:52:10,511,6,7,0,0,7,0
19-08-2004 03:11:40,512,6,7,0,0,7,0
23-08-2004 10:43:59,513,6,7,0,0,7,0
27-08-2004 03:28:02,514,6,7,0,0,7,0
