Date, Evolution,Number of Functions Change,Number of Variables Change,Function(+),Variable(+),Function(-),Variable(-),Modifier Change(Var.),Especifier Change(Var.),Qualifier Change(Var.),Type Change(Var.),Function Return Change,	Modifier Change (Func.), Specifier Change (Func.),Qualifier Change (Func.),Parameters Change (Func.)
31-05-2000 02:31:31,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-06-2000 05:02:51,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-06-2000 06:50:09,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-06-2000 07:01:08,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-06-2000 07:31:18,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-06-2000 07:31:53,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-06-2000 07:34:17,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-06-2000 07:42:56,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-06-2000 08:06:47,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-06-2000 08:45:23,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-06-2000 09:32:01,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-06-2000 09:35:16,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-06-2000 04:21:28,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-06-2000 04:23:50,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-06-2000 04:24:18,213,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0
05-06-2000 04:24:37,214,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
05-06-2000 04:26:13,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-06-2000 10:09:01,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-06-2000 10:13:36,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-06-2000 10:54:42,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-06-2000 12:02:54,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-06-2000 11:11:39,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-06-2000 11:13:03,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-06-2000 11:13:41,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-06-2000 11:14:17,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-06-2000 11:20:03,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-06-2000 03:00:21,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-06-2000 03:00:45,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-06-2000 03:01:23,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-06-2000 03:02:20,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-06-2000 03:10:47,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-06-2000 08:08:08,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-06-2000 04:11:45,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-06-2000 07:04:44,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-06-2000 05:08:31,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-06-2000 05:16:11,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-06-2000 06:50:18,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-06-2000 08:50:38,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-06-2000 08:52:21,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-06-2000 10:02:43,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-06-2000 10:08:52,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-06-2000 10:26:20,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-06-2000 10:26:53,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-06-2000 10:28:45,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-06-2000 10:29:39,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-06-2000 10:33:54,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-06-2000 01:15:07,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-06-2000 01:23:51,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-06-2000 01:28:44,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-06-2000 10:33:17,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-06-2000 10:34:43,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-06-2000 09:14:27,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-06-2000 09:15:36,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-06-2000 09:16:33,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-06-2000 09:17:07,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-06-2000 09:17:44,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-06-2000 09:18:49,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-06-2000 09:19:30,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-06-2000 09:22:33,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-06-2000 09:29:41,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-06-2000 03:45:53,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-06-2000 05:28:09,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-06-2000 05:28:36,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-06-2000 07:23:31,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-06-2000 07:55:38,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-06-2000 11:31:26,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-07-2000 03:26:29,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-07-2000 03:28:28,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-07-2000 03:29:32,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-07-2000 03:31:35,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-07-2000 03:32:22,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-07-2000 03:34:04,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-07-2000 03:35:51,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-07-2000 03:36:50,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-07-2000 03:38:08,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-07-2000 03:39:42,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-07-2000 08:12:29,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-07-2000 08:13:57,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-07-2000 08:21:22,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-07-2000 05:14:12,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-07-2000 05:15:01,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-07-2000 05:16:32,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-07-2000 05:16:51,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-07-2000 05:17:45,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-07-2000 05:19:35,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-07-2000 06:15:00,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-07-2000 05:28:29,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-07-2000 05:31:36,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-07-2000 05:34:09,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-07-2000 05:34:40,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-07-2000 05:37:54,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-07-2000 03:55:21,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-07-2000 03:56:06,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-07-2000 03:56:50,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-07-2000 03:57:27,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-07-2000 03:58:04,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-07-2000 08:12:34,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-07-2000 11:34:32,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-07-2000 06:21:10,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-07-2000 05:30:19,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-07-2000 05:31:27,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-07-2000 05:32:46,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-07-2000 06:40:52,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-07-2000 06:41:27,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-07-2000 06:42:34,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-08-2000 03:15:41,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-08-2000 03:16:26,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
